# Positron Data Export
# Export Date: 2026-02-02 16:37:34
#
# Scope Model: 3406D
# Serial Number: JZ254/0097
# Sample Rate: 250.00 MS/s
# Voltage Range: 100 mV (all channels)
# Capture Window: 2.996 µs (Pre: 0.996 µs, Post: 2.000 µs)
#
# Trigger Configuration:
#   Condition 1: A
#   Condition 2: B
#   Condition 3: C
#   Condition 4: D
#   Auto-trigger: OFF
#
# Calibration Status:
#   Channel A: Calibrated
#     Gain: 3.583508e-02 keV/(mV·ns)
#     Offset: -14.722541 keV
#     Date: 2026-02-02 10:30
#   Channel B: Calibrated
#     Gain: 3.755677e-02 keV/(mV·ns)
#     Offset: -19.619001 keV
#     Date: 2026-02-02 10:30
#   Channel C: Calibrated
#     Gain: 3.620966e-02 keV/(mV·ns)
#     Offset: -34.953938 keV
#     Date: 2026-02-02 10:29
#   Channel D: Calibrated
#     Gain: 3.946591e-02 keV/(mV·ns)
#     Offset: -21.964536 keV
#     Date: 2026-02-02 10:28
#
# Acquisition Statistics:
#   Total Events: 1,170
#   Elapsed Time: 00:00:09
#   Average Rate: 126.1 events/s
#
A_has_pulse,A_timing_ns,A_energy_kev,B_has_pulse,B_timing_ns,B_energy_kev,C_has_pulse,C_timing_ns,C_energy_kev,D_has_pulse,D_timing_ns,D_energy_kev
FALSE,0.000000,-15.175706,TRUE,0.500330,486.586897,FALSE,0.000000,-33.930582,FALSE,0.000000,-18.029466
TRUE,7.691715,512.386451,FALSE,0.000000,-20.447952,FALSE,0.000000,-34.275394,TRUE,4.176130,171.229246
FALSE,0.000000,-14.949124,TRUE,6.005261,504.743321,FALSE,0.000000,4.416355,FALSE,0.000000,-27.033219
TRUE,4.002920,496.431532,FALSE,0.000000,-20.327323,FALSE,0.000000,-35.198584,FALSE,0.000000,-48.030336
FALSE,0.000000,-14.150146,TRUE,2.302955,249.829756,FALSE,0.000000,-34.616512,FALSE,0.000000,-22.539862
FALSE,0.000000,-15.062872,FALSE,0.000000,-19.612350,TRUE,2.886433,512.240169,FALSE,0.000000,-24.397645
TRUE,16.000000,83.373944,FALSE,0.000000,-19.023293,FALSE,0.000000,-33.354050,FALSE,0.000000,-23.287586
FALSE,0.000000,-14.494131,FALSE,0.000000,-19.730639,FALSE,0.000000,-34.620205,TRUE,2.659468,479.500954
FALSE,0.000000,-15.290368,TRUE,1.212686,1257.454022,FALSE,0.000000,-34.041827,FALSE,0.000000,-19.544959
TRUE,3.507541,168.171124,FALSE,0.000000,-19.141094,FALSE,0.000000,-35.425688,FALSE,0.000000,-18.791222
TRUE,1.433273,168.284907,FALSE,0.000000,-19.968168,FALSE,0.000000,-35.203200,FALSE,0.000000,-17.034172
FALSE,0.000000,-14.836289,TRUE,2.550409,915.612710,FALSE,0.000000,-34.394024,FALSE,0.000000,-20.538249
FALSE,0.000000,-15.062872,FALSE,0.000000,-18.902616,TRUE,4.260621,585.580366,FALSE,0.000000,-19.921327
TRUE,44.000000,102.527412,FALSE,0.000000,-19.258433,FALSE,0.000000,-34.159533,FALSE,0.000000,-22.170511
FALSE,0.000000,-14.494131,FALSE,0.000000,-18.902616,FALSE,0.000000,-35.538779,TRUE,28.000000,359.215127
TRUE,5.600412,481.157671,FALSE,0.000000,-17.474597,FALSE,0.000000,-34.506191,FALSE,0.000000,-22.916230
FALSE,0.000000,-15.291282,TRUE,2.905373,532.750273,TRUE,7.791913,490.452206,FALSE,0.000000,-25.038622
FALSE,0.000000,-14.949124,FALSE,0.000000,-20.326835,TRUE,2.526019,176.096969,FALSE,0.000000,-17.909690
FALSE,0.000000,-14.950037,FALSE,0.000000,-19.141094,TRUE,3.748411,280.223269,FALSE,0.000000,-19.302400
TRUE,2.504983,156.890725,FALSE,0.000000,-20.560101,FALSE,0.000000,-35.546165,FALSE,0.000000,-21.035395
TRUE,3.540704,515.235247,FALSE,0.000000,-20.678390,FALSE,0.000000,-36.579676,FALSE,0.000000,-21.790134
FALSE,0.000000,-14.836289,TRUE,1.249121,192.630853,TRUE,4.271078,519.038395,FALSE,0.000000,-27.180058
FALSE,0.000000,-15.404116,TRUE,5.983904,71.831486,FALSE,0.000000,-34.621128,FALSE,0.000000,-17.792921
FALSE,0.000000,-14.949124,FALSE,0.000000,-20.916380,FALSE,0.000000,-34.617436,TRUE,16.000000,77.230378
FALSE,0.000000,-14.263894,FALSE,0.000000,-19.377673,TRUE,0.071979,82.226744,FALSE,0.000000,-24.302926
FALSE,0.000000,-15.631613,FALSE,0.000000,-21.155809,FALSE,0.000000,-34.974249,TRUE,4.313904,90.855341
FALSE,0.000000,-15.745361,FALSE,0.000000,-18.545849,TRUE,0.888943,470.958401,FALSE,0.000000,-23.921547
FALSE,0.000000,-14.834462,TRUE,1.249287,516.132430,FALSE,0.000000,-34.972402,FALSE,0.000000,-20.170902
FALSE,0.000000,-14.151059,FALSE,0.000000,-20.088357,FALSE,0.000000,-34.967786,TRUE,0.765785,456.973430
FALSE,0.000000,-14.721627,TRUE,40.000000,393.666703,TRUE,3.350808,293.022162,FALSE,0.000000,-24.434730
FALSE,0.000000,-14.719800,TRUE,16.000000,1221.778208,FALSE,0.000000,-34.511730,FALSE,0.000000,-20.537247
FALSE,0.000000,-14.721627,TRUE,2.661762,204.856261,FALSE,0.000000,-34.736066,FALSE,0.000000,-26.931485
FALSE,0.000000,-14.836289,FALSE,0.000000,-18.902154,TRUE,0.842293,197.873116,FALSE,0.000000,-27.175019
FALSE,0.000000,-15.177534,TRUE,0.708073,844.646110,FALSE,0.000000,-35.192121,FALSE,0.000000,-24.294908
TRUE,5.511003,200.771400,FALSE,0.000000,-18.306420,FALSE,0.000000,-33.243284,FALSE,0.000000,-21.041409
FALSE,0.000000,-14.720714,FALSE,0.000000,-18.543949,TRUE,3.021352,206.077199,FALSE,0.000000,-20.040101
FALSE,0.000000,-14.720714,FALSE,0.000000,-20.918280,TRUE,3.860831,524.806145,FALSE,0.000000,-22.050735
TRUE,8.857459,501.902159,FALSE,0.000000,-17.594786,FALSE,0.000000,-34.736989,TRUE,56.000000,228.538286
FALSE,0.000000,-14.722541,FALSE,0.000000,-19.970068,TRUE,8.000000,53.059752,FALSE,0.000000,-24.176134
FALSE,0.000000,-13.923563,TRUE,2.085609,536.200479,TRUE,5.837258,506.836450,FALSE,0.000000,-17.403524
FALSE,0.000000,-14.378556,TRUE,36.000000,494.540116,FALSE,0.000000,-34.267085,FALSE,0.000000,-19.783509
FALSE,0.000000,-14.835376,TRUE,10.024055,33.499003,FALSE,0.000000,-34.039057,FALSE,0.000000,-24.034307
FALSE,0.000000,-14.720714,TRUE,1.544075,72.643530,FALSE,0.000000,-33.118637,FALSE,0.000000,-25.165414
FALSE,0.000000,-14.835376,FALSE,0.000000,-19.140144,FALSE,0.000000,-35.429381,TRUE,1.298471,404.266693
TRUE,6.256944,1259.726316,FALSE,0.000000,-18.425660,FALSE,0.000000,-35.192121,FALSE,0.000000,-22.924248
FALSE,0.000000,-14.835376,FALSE,0.000000,-19.613301,TRUE,5.381167,495.532767,TRUE,4.085737,123.792388
FALSE,0.000000,-14.150146,TRUE,8.000000,49.171702,FALSE,0.000000,-33.581155,FALSE,0.000000,-20.167895
TRUE,44.000000,110.496744,FALSE,0.000000,-19.733490,FALSE,0.000000,-36.345186,FALSE,0.000000,-22.661643
TRUE,8.993778,95.799754,TRUE,3.188123,93.903100,TRUE,8.043156,351.835898,FALSE,0.000000,-20.420477
FALSE,0.000000,-14.721627,FALSE,0.000000,-19.732540,TRUE,5.529742,512.469825,FALSE,0.000000,-22.927255
TRUE,7.001934,141.275552,FALSE,0.000000,-19.377673,FALSE,0.000000,-34.402332,TRUE,24.000000,260.443017
FALSE,0.000000,-14.950037,FALSE,0.000000,-20.089307,FALSE,0.000000,-35.777885,TRUE,1.087068,403.768348
FALSE,0.000000,-14.720714,FALSE,0.000000,-18.899766,TRUE,3.761823,948.506546,TRUE,6.067647,246.320684
TRUE,11.231181,509.999440,FALSE,0.000000,-19.850829,FALSE,0.000000,-35.314444,TRUE,2.578696,483.623569
FALSE,0.000000,-14.378556,FALSE,0.000000,-19.734418,FALSE,0.000000,-33.008316,TRUE,1.393373,683.277254
TRUE,9.711482,491.417144,FALSE,0.000000,-19.377673,TRUE,12.035865,71.053939,TRUE,3.882555,337.190462
TRUE,4.309480,412.886665,FALSE,0.000000,-19.852707,FALSE,0.000000,-34.732373,FALSE,0.000000,-22.534851
FALSE,0.000000,-14.835376,FALSE,0.000000,-20.682630,FALSE,0.000000,-32.433630,TRUE,0.914764,285.381493
FALSE,0.000000,-14.720714,TRUE,1.499011,476.376181,TRUE,6.016010,270.190309,FALSE,0.000000,-23.913529
FALSE,0.000000,-14.835376,TRUE,32.000000,325.784578,FALSE,0.000000,-35.997605,FALSE,0.000000,-20.670053
TRUE,5.889129,558.892183,FALSE,0.000000,-18.665088,FALSE,0.000000,-35.650024,FALSE,0.000000,-22.041714
TRUE,32.000000,68.556263,FALSE,0.000000,-19.260334,FALSE,0.000000,-19.083546,FALSE,0.000000,-21.913920
FALSE,0.000000,-14.035484,FALSE,0.000000,-19.849879,TRUE,3.152072,500.370234,FALSE,0.000000,-20.291681
FALSE,0.000000,-14.948210,FALSE,0.000000,-19.374822,FALSE,0.000000,-34.850080,TRUE,48.000000,333.052200
FALSE,0.000000,-14.721627,TRUE,1.998629,160.001562,FALSE,0.000000,-35.769577,FALSE,0.000000,-19.550973
FALSE,0.000000,-15.404116,FALSE,0.000000,-20.566241,FALSE,0.000000,-32.778441,TRUE,28.000000,37.929999
TRUE,3.170628,495.967654,FALSE,0.000000,-18.782427,FALSE,0.000000,-37.269299,FALSE,0.000000,-21.025372
FALSE,0.000000,-14.264807,TRUE,3.423648,157.509253,FALSE,0.000000,-35.770500,FALSE,0.000000,-24.541476
TRUE,5.637162,509.198314,FALSE,0.000000,-20.091185,FALSE,0.000000,-35.884514,TRUE,0.930637,28.421351
FALSE,0.000000,-15.062872,TRUE,0.000000,23.979831,FALSE,0.000000,-34.618359,FALSE,0.000000,-23.171819
FALSE,0.000000,-14.719800,TRUE,2.387519,376.810720,TRUE,1.341502,519.278311,FALSE,0.000000,-24.168116
TRUE,3.502975,252.854044,FALSE,0.000000,-20.676952,FALSE,0.000000,-34.621128,FALSE,0.000000,-18.177307
FALSE,0.000000,-14.263894,TRUE,4.001302,148.724311,FALSE,0.000000,-32.315923,FALSE,0.000000,-21.671361
FALSE,0.000000,-14.722541,FALSE,0.000000,-20.682652,TRUE,4.666810,1279.820872,FALSE,0.000000,-21.050429
FALSE,0.000000,-15.177534,FALSE,0.000000,-20.917330,TRUE,5.341052,499.208593,FALSE,0.000000,-21.799155
FALSE,0.000000,-14.378556,TRUE,2.127307,376.938231,FALSE,0.000000,-34.849156,FALSE,0.000000,-25.915142
FALSE,0.000000,-14.834462,TRUE,0.000000,-17.598668,FALSE,0.000000,-35.654640,FALSE,0.000000,-21.294993
FALSE,0.000000,-14.606966,TRUE,28.000000,278.552879,TRUE,4.026577,106.679077,FALSE,0.000000,-25.182453
TRUE,2.006843,316.336872,FALSE,0.000000,-19.733490,FALSE,0.000000,-33.582078,FALSE,0.000000,-24.910827
TRUE,1.626858,525.829694,FALSE,0.000000,-20.089307,FALSE,0.000000,-31.858021,FALSE,0.000000,-20.654016
FALSE,0.000000,-14.949124,TRUE,8.539810,102.922199,FALSE,0.000000,-34.848233,FALSE,0.000000,-25.028599
FALSE,0.000000,-15.061958,FALSE,0.000000,-20.796191,TRUE,5.177719,422.059250,FALSE,0.000000,-21.653319
FALSE,0.000000,-14.606966,TRUE,0.003946,468.421657,FALSE,0.000000,-36.692767,FALSE,0.000000,-22.781419
TRUE,4.002163,620.102292,FALSE,0.000000,-19.615201,FALSE,0.000000,-37.382390,FALSE,0.000000,-22.287280
FALSE,0.000000,-15.294023,FALSE,0.000000,-19.492161,FALSE,0.000000,-35.536010,TRUE,4.093987,508.544456
FALSE,0.000000,-14.949124,TRUE,2.978449,698.909329,TRUE,8.261128,493.449643,FALSE,0.000000,-24.661252
FALSE,0.000000,-14.948210,TRUE,3.218568,349.277162,FALSE,0.000000,-34.622052,FALSE,0.000000,-25.899105
FALSE,0.000000,-15.405030,FALSE,0.000000,-19.732540,FALSE,0.000000,-35.192121,TRUE,32.079005,200.873156
TRUE,28.000000,103.099210,FALSE,0.000000,-20.089307,FALSE,0.000000,-35.550781,FALSE,0.000000,-19.541952
FALSE,0.000000,-15.177534,FALSE,0.000000,-20.443224,TRUE,0.711156,184.844457,FALSE,0.000000,-19.783509
FALSE,0.000000,-14.834462,FALSE,0.000000,-20.324935,TRUE,3.129366,498.164460,FALSE,0.000000,-25.047615
FALSE,0.000000,-15.517864,TRUE,2.196879,293.979189,FALSE,0.000000,-36.238557,FALSE,0.000000,-23.278565
TRUE,9.994566,75.975392,FALSE,0.000000,-19.730639,FALSE,0.000000,-35.426612,TRUE,1.387429,485.513675
TRUE,6.625091,514.780830,FALSE,0.000000,-20.796191,TRUE,2.840018,202.617661,FALSE,0.000000,-19.284359
TRUE,6.999557,556.842579,FALSE,0.000000,-18.426610,FALSE,0.000000,-35.311675,TRUE,36.000000,517.812700
FALSE,0.000000,-14.949124,FALSE,0.000000,-20.323035,FALSE,0.000000,-34.847310,TRUE,108.000000,489.264934
FALSE,0.000000,-14.491390,TRUE,3.663494,490.389510,FALSE,0.000000,-34.621128,FALSE,0.000000,-23.152775
TRUE,4.546467,491.868447,FALSE,0.000000,-20.324935,FALSE,0.000000,-32.780288,FALSE,0.000000,-21.647305
FALSE,0.000000,-13.579578,FALSE,0.000000,-19.613301,FALSE,0.000000,-37.038501,TRUE,2.628125,1230.810379
FALSE,0.000000,-14.494131,FALSE,0.000000,-19.373872,FALSE,0.000000,-32.773825,TRUE,2.354946,497.656465
FALSE,0.000000,-15.746274,TRUE,44.000000,182.307947,FALSE,0.000000,-35.543395,FALSE,0.000000,-23.785734
FALSE,0.000000,22.870405,FALSE,0.000000,-18.300720,FALSE,0.000000,-35.538779,TRUE,2.264296,128.182602
FALSE,0.000000,-14.378556,TRUE,112.000000,233.569590,FALSE,0.000000,-33.811029,FALSE,0.000000,-25.169423
FALSE,0.000000,-14.606966,FALSE,0.000000,-19.259384,TRUE,32.000000,127.543315,FALSE,0.000000,-22.907209
TRUE,3.333287,165.671035,FALSE,0.000000,-19.732540,FALSE,0.000000,-33.467141,TRUE,4.072998,160.963641
FALSE,0.000000,-14.720714,TRUE,2.798067,498.812413,FALSE,0.000000,-33.925966,FALSE,0.000000,-21.042411
TRUE,4.023957,186.861056,FALSE,0.000000,-20.090261,FALSE,0.000000,-34.388485,FALSE,0.000000,-22.915228
TRUE,2.403892,166.689784,FALSE,0.000000,-19.495011,FALSE,0.000000,-34.614666,FALSE,0.000000,-26.412288
FALSE,0.000000,-15.063785,FALSE,0.000000,-20.442274,FALSE,0.000000,-35.427535,TRUE,20.671928,200.514602
FALSE,0.000000,-14.834462,TRUE,5.135006,280.217543,FALSE,0.000000,-35.885437,FALSE,0.000000,-23.518117
FALSE,0.000000,-14.607879,FALSE,0.000000,-21.274098,TRUE,81.511932,132.857700,TRUE,2.613587,827.621174
FALSE,0.000000,-15.291282,TRUE,4.000000,56.410663,TRUE,4.879350,344.456981,FALSE,0.000000,-24.650227
FALSE,0.000000,-14.947296,TRUE,2.219013,504.512216,TRUE,5.886537,538.301925,FALSE,0.000000,-24.656241
TRUE,6.198784,314.979623,TRUE,1.989339,303.712617,FALSE,0.000000,-34.274471,FALSE,0.000000,-22.033696
TRUE,28.000000,153.466341,FALSE,0.000000,-20.090235,FALSE,0.000000,-34.046443,TRUE,5.732541,41.077375
TRUE,4.001785,504.980787,FALSE,0.000000,-20.207596,FALSE,0.000000,-33.812876,FALSE,0.000000,-22.393024
TRUE,3.233036,512.384521,TRUE,8.000000,118.457611,FALSE,0.000000,-35.083647,FALSE,0.000000,-20.894570
FALSE,0.000000,-14.606966,FALSE,0.000000,-20.443224,TRUE,12.585468,160.650881,TRUE,3.964255,1008.489853
FALSE,0.000000,-14.722541,FALSE,0.000000,-18.426610,FALSE,0.000000,-36.359033,TRUE,3.721844,503.285726
FALSE,0.000000,-14.037311,TRUE,1.334567,296.826764,FALSE,0.000000,-33.928736,FALSE,0.000000,-22.160488
FALSE,0.000000,-14.494131,TRUE,52.000000,173.649174,FALSE,0.000000,-35.310751,TRUE,4.883752,21.208516
TRUE,3.187298,931.147765,FALSE,0.000000,-18.660337,FALSE,0.000000,-35.432151,FALSE,0.000000,-22.536856
FALSE,0.000000,-14.494131,FALSE,0.000000,-20.086457,FALSE,0.000000,-35.312598,TRUE,3.882398,954.541533
FALSE,0.000000,-14.950037,FALSE,0.000000,-18.426148,FALSE,0.000000,-33.698862,TRUE,1.522885,1016.876542
FALSE,0.000000,-14.721627,FALSE,0.000000,-19.608550,TRUE,5.838566,518.701160,FALSE,0.000000,-24.034307
TRUE,120.000000,73.224279,FALSE,0.000000,-20.560563,FALSE,0.000000,-33.583925,FALSE,0.000000,-21.039404
FALSE,0.000000,-14.036398,FALSE,0.000000,-19.844178,TRUE,1.399978,128.820457,FALSE,0.000000,-20.292683
FALSE,0.000000,-14.722541,TRUE,2.872768,1223.921499,FALSE,0.000000,-34.962247,FALSE,0.000000,-20.031080
TRUE,3.000327,506.924265,FALSE,0.000000,-19.495962,FALSE,0.000000,-35.669411,FALSE,0.000000,-27.285802
FALSE,0.000000,-14.606966,FALSE,0.000000,-18.781477,FALSE,0.000000,-36.814166,TRUE,2.306359,461.099690
FALSE,0.000000,-15.063785,FALSE,0.000000,-20.089307,FALSE,0.000000,-35.890976,TRUE,1.762700,1254.614912
TRUE,8.000000,99.670382,FALSE,0.000000,-18.541098,FALSE,0.000000,-35.430304,FALSE,0.000000,-22.778412
TRUE,41.014006,72.319377,FALSE,0.000000,-18.068892,FALSE,0.000000,-34.389408,FALSE,0.000000,-17.771873
FALSE,0.000000,-15.062872,FALSE,0.000000,-19.139194,TRUE,0.741313,135.040331,FALSE,0.000000,-21.399735
TRUE,3.003322,230.972515,FALSE,0.000000,-20.442274,FALSE,0.000000,-34.622052,FALSE,0.000000,-24.773010
FALSE,0.000000,-15.062872,FALSE,0.000000,-20.800941,TRUE,4.847214,494.944873,FALSE,0.000000,-23.035004
FALSE,0.000000,8.283307,FALSE,0.000000,-18.783377,TRUE,6.808055,1021.042808,FALSE,0.000000,-23.408364
FALSE,0.000000,-14.720714,FALSE,0.000000,-18.901666,FALSE,0.000000,-32.669966,TRUE,2.422733,935.635614
FALSE,0.000000,-15.405030,TRUE,0.999466,111.225811,FALSE,0.000000,-35.197661,FALSE,0.000000,-19.043804
FALSE,0.000000,-14.720714,FALSE,0.000000,-19.135394,TRUE,36.000000,180.592265,TRUE,0.515985,133.812140
FALSE,0.000000,-15.177534,FALSE,0.000000,-19.851779,TRUE,2.685253,157.872087,FALSE,0.000000,-20.167895
TRUE,5.514950,1183.183070,FALSE,0.000000,-19.494061,FALSE,0.000000,-34.044596,FALSE,0.000000,-22.913223
FALSE,0.000000,-14.606966,TRUE,2.375997,146.001284,FALSE,0.000000,-33.929659,FALSE,0.000000,-21.402741
FALSE,0.000000,-14.722541,FALSE,0.000000,-18.425198,FALSE,0.000000,-33.811952,TRUE,0.283958,96.881102
FALSE,0.000000,-14.491390,TRUE,12.000000,44.524216,FALSE,0.000000,-35.077184,FALSE,0.000000,-24.282880
TRUE,2.667911,510.788111,FALSE,0.000000,-20.677902,FALSE,0.000000,-35.426612,FALSE,0.000000,-23.792750
FALSE,0.000000,-14.379469,FALSE,0.000000,-21.275998,TRUE,80.000000,98.140835,FALSE,0.000000,-20.161881
TRUE,3.387154,478.077554,FALSE,0.000000,-20.088823,FALSE,0.000000,-33.126946,FALSE,0.000000,-20.661032
FALSE,0.000000,-14.721627,FALSE,0.000000,-19.376722,TRUE,5.349772,347.450086,FALSE,0.000000,-25.543786
TRUE,92.000000,182.526214,FALSE,0.000000,-19.018543,FALSE,0.000000,-34.625744,FALSE,0.000000,-23.042020
FALSE,0.000000,-14.721627,TRUE,0.227672,98.876402,FALSE,0.000000,-33.131561,FALSE,0.000000,-22.047728
FALSE,0.000000,-14.606966,FALSE,0.000000,-19.374822,TRUE,4.626243,521.817060,FALSE,0.000000,-21.906904
FALSE,0.000000,-14.721627,TRUE,1.582659,1233.550914,FALSE,0.000000,-37.618726,FALSE,0.000000,-18.278039
FALSE,0.000000,-15.176620,FALSE,0.000000,-19.375772,TRUE,6.563307,432.204653,FALSE,0.000000,-16.534019
FALSE,0.000000,-15.061958,FALSE,0.000000,-20.675051,TRUE,3.367922,139.995157,FALSE,0.000000,-24.037314
FALSE,0.000000,1.335884,FALSE,0.000000,-20.084556,FALSE,0.000000,-35.074415,TRUE,4.251022,122.896886
FALSE,0.000000,-14.950037,TRUE,40.000000,268.345415,FALSE,0.000000,-36.119927,FALSE,0.000000,-24.785037
FALSE,0.000000,-15.061958,FALSE,0.000000,-19.373872,TRUE,4.887351,369.132606,TRUE,0.780939,943.904775
FALSE,0.000000,-14.150146,FALSE,0.000000,-19.849905,TRUE,4.855900,501.852248,FALSE,0.000000,-25.563833
FALSE,0.000000,-14.607879,TRUE,2.733093,523.376876,FALSE,0.000000,-33.586694,FALSE,0.000000,-25.298220
FALSE,0.000000,-15.632526,TRUE,24.000000,499.271973,TRUE,6.127770,103.103355,FALSE,0.000000,-23.179838
TRUE,5.599332,352.708261,FALSE,0.000000,-19.965317,FALSE,0.000000,-35.655563,FALSE,0.000000,-24.925862
TRUE,2.001606,393.277458,FALSE,0.000000,-20.795241,FALSE,0.000000,-33.463448,FALSE,0.000000,-22.039710
TRUE,8.444318,480.354411,FALSE,0.000000,-18.664138,FALSE,0.000000,-36.119004,TRUE,2.037648,313.905001
FALSE,0.000000,-14.949124,FALSE,0.000000,-19.609500,TRUE,2.341026,539.352161,FALSE,0.000000,-21.911915
FALSE,0.000000,-14.377642,FALSE,0.000000,-17.950603,TRUE,1.513736,161.912926,FALSE,0.000000,-21.037399
TRUE,60.000000,129.412818,FALSE,0.000000,-19.253221,FALSE,0.000000,-34.845464,FALSE,0.000000,-21.916927
FALSE,0.000000,-15.178447,FALSE,0.000000,-18.664138,FALSE,0.000000,-33.933352,TRUE,2.126192,488.265270
